,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI
SM-J4O8V_S111_E1-50,L4 IT,0.9999985694885254,L4 IT_2,0.9999887943267822
SM-GE8X7_S139_E1-50,Sncg,0.9999990463256836,Sncg_4,0.9967515468597412
SM-GE8X7_S140_E1-50,Pvalb,1.0,Pvalb_3,0.99742329120636
SM-GE8X7_S141_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9964507818222046
SM-GE8X7_S142_E1-50,L4 IT,1.0,L4 IT_4,0.9986801743507384
SM-GE8X7_S143_E1-50,L2/3 IT,0.99958735704422,L2/3 IT_6,0.999956488609314
SM-GE8X7_S144_E1-50,Pvalb,0.999996304512024,Pvalb_8,0.956937849521637
SM-GE8X7_S145_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999996542930603
SM-GE8X7_S146_E1-50,L4 IT,1.0,L4 IT_4,0.9999988079071044
SM-GE8X7_S147_E1-50,L2/3 IT,0.7505821585655212,L2/3 IT_1,1.0
SM-GE8X7_S148_E1-50,Pvalb,0.9995943903923036,Pvalb_2,0.7079638242721558
SM-GE8X7_S149_E1-50,Sst,0.9713014364242554,Sst_11,0.9810864329338074
SM-GE8X7_S152_E1-50,L2/3 IT,0.9992602467536926,L2/3 IT_6,0.9707059860229492
SM-GE8X7_S153_E1-50,Vip,1.0,Vip_6,0.8452820777893066
SM-GE8X7_S154_E1-50,L4 IT,0.9999958276748656,L4 IT_2,0.999969720840454
SM-GE8X7_S155_E1-50,Lamp5_Lhx6,0.9972078204154968,Lamp5_Lhx6_1,1.0
SM-GE8X7_S156_E1-50,L4 IT,0.9981324076652528,L4 IT_2,0.6168384552001953
SM-GE8X7_S157_E1-50,L5 IT,0.9973084926605223,L5 IT_7,0.9999254941940308
SM-GE8X7_S158_E1-50,Pvalb,1.0,Pvalb_15,1.0
SM-GE8X7_S170_E1-50,L2/3 IT,0.8107653260231018,L2/3 IT_1,0.9999951124191284
SM-GE8X7_S171_E1-50,Vip,1.0,Vip_11,0.9980066418647766
SM-GE8X7_S172_E1-50,L2/3 IT,0.9973403811454772,L2/3 IT_1,0.999980092048645
SM-GE8X7_S173_E1-50,L2/3 IT,1.0,L2/3 IT_6,1.0
SM-GE8X7_S174_E1-50,L2/3 IT,0.9694697856903076,L2/3 IT_1,0.9950496554374696
SM-GE8X7_S175_E1-50,L4 IT,1.0,L4 IT_2,0.9999992847442628
SM-GE8X7_S176_E1-50,L2/3 IT,0.7506849765777588,L2/3 IT_1,1.0
SM-GE8X7_S177_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999985694885254
SM-GE8X7_S179_E1-50,Lamp5,1.0,Lamp5_5,0.9999868869781494
SM-GE8X7_S180_E1-50,L2/3 IT,0.9999997615814208,L2/3 IT_6,0.9999879598617554
SM-GE8X7_S181_E1-50,Pvalb,1.0,Pvalb_14,0.9999977350234984
SM-GE8X7_S182_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.585582435131073
SM-GE8X7_S183_E1-50,Lamp5,0.9997764229774476,Lamp5_5,0.9684097170829772
SM-GE8X7_S184_E1-50,Sst,0.7290034890174866,Sst_25,0.9126529693603516
SM-GE8X7_S185_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.996212124824524
SM-J2NSB_S136_E1-50,Lamp5_Lhx6,0.9918118715286256,Lamp5_Lhx6_1,1.0
SM-J2NSB_S137_E1-50,Sst,0.8064534664154053,Sst_9,0.7225896716117859
SM-LNJMY_S174_E1-50,Vip,0.8778241872787476,Vip_4,0.6193568110466003
SM-J3A2A_S708_E1-50,L4 IT,0.9974120259284972,L4 IT_4,0.9925553202629088
SM-GE681_S001_E1-50,L4 IT,1.0,L4 IT_2,0.9999984502792358
SM-GE681_S002_E1-50,L4 IT,1.0,L4 IT_2,0.9999982118606568
SM-GE681_S003_E1-50,L4 IT,0.9999986886978148,L4 IT_2,0.9999940395355223
SM-GE681_S004_E1-50,L4 IT,0.9999871253967284,L4 IT_2,0.9999985694885254
SM-GE681_S007_E1-50,L4 IT,0.9999982118606568,L4 IT_2,0.9999839067459106
SM-GE681_S008_E1-50,L4 IT,0.9999991655349731,L4 IT_2,0.9999799728393556
SM-GE681_S009_E1-50,L4 IT,0.997464656829834,L4 IT_2,0.9999972581863404
SM-J39WH_S673_E1-50,Vip,0.9999979734420776,Vip_21,0.7171382308006287
SM-J39WH_S674_E1-50,Pax6,0.999845027923584,Pax6_1,0.9938628673553468
SM-J39WH_S675_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9999852180480956
SM-J39ZH_S001_E1-50,Lamp5,0.9997407793998718,Lamp5_2,0.9685686230659484
SM-J39ZH_S002_E1-50,Lamp5,0.9998581409454346,Lamp5_2,0.9891216158866882
SM-J39ZH_S003_E1-50,L4 IT,0.9999994039535522,L4 IT_2,0.999997854232788
SM-J39ZH_S004_E1-50,Pvalb,0.9410127997398376,Pvalb_15,0.9993176460266112
SM-J39ZH_S005_E1-50,L2/3 IT,0.9999799728393556,L2/3 IT_1,1.0
SM-J2NT9_S097_E1-50,L2/3 IT,0.9999954700469972,L2/3 IT_1,0.9999961853027344
SM-J2NT9_S098_E1-50,Lamp5,0.9999790191650392,Lamp5_2,0.9994279742240906
SM-J2NT9_S099_E1-50,Lamp5,0.9939623475074768,Lamp5_6,0.9948299527168274
SM-J2NT9_S100_E1-50,Pax6,0.9979060888290404,Pax6_1,0.9389358758926392
SM-J2NT9_S101_E1-50,L2/3 IT,0.9993972778320312,L2/3 IT_1,0.9990251064300536
SM-J2NT9_S102_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9605624079704284
SM-J2NT9_S103_E1-50,Vip,0.9924286007881165,Vip_11,0.4203857779502868
SM-J2NT9_S104_E1-50,L4 IT,0.9988671541213988,L4 IT_1,0.9952019453048706
SM-J2NT9_S105_E1-50,Sncg,0.9869658946990968,Sncg_5,0.4415077269077301
SM-GE8WR_S067_E1-50,Pax6,0.9999992847442628,Pax6_1,0.8159494996070862
SM-GE8WR_S068_E1-50,Pvalb,1.0,Pvalb_15,1.0
SM-GE8WR_S069_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8WR_S070_E1-50,L4 IT,0.8438535332679749,L4 IT_4,0.822083055973053
SM-GE8WR_S071_E1-50,Pvalb,1.0,Pvalb_2,0.9980257749557496
SM-GE8WR_S072_E1-50,Vip,0.9984758496284484,Vip_4,0.9952928423881532
SM-GE8WR_S073_E1-50,Vip,0.9999988079071044,Vip_5,0.6659003496170044
SM-GE8WR_S080_E1-50,Pvalb,0.9913495779037476,Pvalb_15,0.9999996423721312
SM-GE8WR_S089_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9564682245254515
SM-IRUZ7_S633_E1-50,Lamp5,1.0,Lamp5_5,0.9923173189163208
SM-IRUZ7_S634_E1-50,Sncg,0.9772018790245056,Sncg_1,0.9457307457923888
SM-IRUZ7_S635_E1-50,Lamp5,0.9999997615814208,Lamp5_5,0.9999576807022096
SM-IRUZ7_S636_E1-50,Lamp5,1.0,Lamp5_5,0.9974793791770936
SM-IRUZ7_S637_E1-50,Lamp5,0.9999929666519164,Lamp5_6,0.9452298879623412
SM-IRUZ7_S638_E1-50,Pvalb,1.0,Pvalb_3,0.9999717473983764
SM-IRUZ7_S639_E1-50,L4 IT,0.9995418787002563,L4 IT_1,0.9999992847442628
SM-IRUZ7_S640_E1-50,L4 IT,1.0,L4 IT_4,0.9998865127563475
SM-IRUZ7_S641_E1-50,Sncg,0.9999940395355223,Sncg_4,0.9413478970527648
SM-IRUZ7_S642_E1-50,Lamp5,0.9999042749404908,Lamp5_5,0.997791051864624
SM-IRUZ7_S643_E1-50,L4 IT,1.0,L4 IT_2,1.0
SM-IRUZ7_S644_E1-50,L4 IT,0.999997854232788,L4 IT_2,0.9937210083007812
SM-IRUZ7_S645_E1-50,Sst,0.999996781349182,Sst_11,0.99917870759964
SM-IRUZ7_S652_E1-50,Pvalb,0.9999972581863404,Pvalb_14,0.3792283236980438
SM-IRUZ7_S653_E1-50,Pvalb,1.0,Pvalb_2,0.8945969343185425
SM-IRUZ7_S654_E1-50,L4 IT,0.9639927744865416,L4 IT_2,0.5922922492027283
SM-IRUZ7_S655_E1-50,L4 IT,0.9946085214614868,L4 IT_2,0.999987244606018
SM-IRUZ7_S657_E1-50,Sst,0.9999706745147704,Sst_5,0.4382830262184143
SM-IRUZ7_S658_E1-50,L6 IT Car3,0.9997395873069764,L6 IT Car3_3,0.9995061159133912
SM-IRUZ7_S659_E1-50,L4 IT,1.0,L4 IT_2,0.9999990463256836
SM-IRUZ7_S663_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9281361699104308
SM-IRUZ7_S664_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9998819828033448
SM-IRUZ7_S665_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9998956918716432
SM-GE5O8_S036_E1-50,Lamp5,0.9987133741378784,Lamp5_2,0.4827463924884796
SM-GE5O8_S042_E1-50,Vip,1.0,Vip_21,0.9623941779136658
SM-GE5O8_S043_E1-50,L4 IT,1.0,L4 IT_4,0.9999327659606934
SM-GE5O8_S046_E1-50,Lamp5,1.0,Lamp5_3,0.997138738632202
SM-GE5O8_S047_E1-50,L4 IT,1.0,L4 IT_4,0.9999964237213136
SM-GE5O8_S048_E1-50,L5 IT,1.0,L5 IT_3,0.999996304512024
SM-IRUWE_S620_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.9247570633888244
SM-IRUWE_S621_E1-50,L2/3 IT,0.9991751313209534,L2/3 IT_5,0.9999990463256836
SM-IRUWE_S622_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9801523089408876
SM-IRUWE_S637_E1-50,L2/3 IT,0.9999997615814208,L2/3 IT_10,0.9470040202140808
AB-S40302_S336_E1-50,L4 IT,0.9686541557312012,L4 IT_3,0.7325146794319153
AB-S40302_S345_E1-50,L2/3 IT,0.9980378746986388,L2/3 IT_3,0.9619471430778505
AB-S40302_S346_E1-50,L5/6 NP,0.9999997615814208,L5/6 NP_1,0.9998620748519896
AB-S40302_S347_E1-50,L5 IT,0.9999959468841552,L5 IT_6,0.9917629957199096
AB-S40302_S348_E1-50,L5 IT,1.0,L5 IT_2,1.0
AB-S40302_S350_E1-50,L5 IT,0.860400378704071,L5 IT_1,0.7625608444213867
AB-S40302_S351_E1-50,L5 IT,1.0,L5 IT_5,0.9999163150787354
AB-S40302_S352_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.9755409955978394
AB-S40302_S353_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.9969134330749512
AB-S40302_S389_E1-50,L4 IT,0.999739110469818,L4 IT_2,0.9999607801437378
AB-S40302_S390_E1-50,L2/3 IT,0.9493557214736938,L2/3 IT_1,0.9999971389770508
AB-S40302_S391_E1-50,L5/6 NP,1.0,L5/6 NP_2,0.9997621178627014
AB-S40302_S392_E1-50,Sst,0.9984924793243408,Sst_23,0.9791551232337952
SM-GE5PG_S031_E1-50,Sst,0.9999136924743652,Sst_22,0.9253705739974976
SM-GE5PG_S032_E1-50,Lamp5_Lhx6,0.9999982118606568,Lamp5_Lhx6_1,1.0
SM-GE5PG_S033_E1-50,L2/3 IT,0.9999959468841552,L2/3 IT_1,0.9964116215705872
SM-GE5PG_S034_E1-50,Pvalb,0.675565242767334,Pvalb_5,0.9276609420776368
SM-GE5PG_S035_E1-50,L4 IT,1.0,L4 IT_4,0.9999982118606568
SM-GE5PG_S036_E1-50,L5 IT,1.0,L5 IT_1,0.9999226331710817
SM-GE5PG_S040_E1-50,L2/3 IT,0.9985334873199464,L2/3 IT_5,0.9999545812606812
SM-GE5PG_S041_E1-50,L4 IT,0.998700737953186,L4 IT_4,0.9997113347053528
SM-GE5PG_S042_E1-50,L2/3 IT,0.998823344707489,L2/3 IT_5,0.9995253086090088
SM-GE5PG_S044_E1-50,Lamp5,1.0,Lamp5_3,0.8916873931884766
SM-GE5PG_S045_E1-50,Sncg,0.9997829794883728,Sncg_6,0.4943394958972931
SM-GE5PG_S046_E1-50,Vip,1.0,Vip_4,0.9999994039535522
SM-GE5PG_S047_E1-50,Pvalb,0.9999910593032836,Pvalb_15,0.9999680519104004
SM-GE5PG_S048_E1-50,Pvalb,0.9999768733978271,Pvalb_15,0.9999998807907104
SM-GE5PG_S057_E1-50,Lamp5,0.999998927116394,Lamp5_2,0.9863300919532776
SM-GE5PG_S058_E1-50,Pvalb,1.0,Pvalb_3,0.9998225569725036
SM-GE5PG_S061_E1-50,L4 IT,0.9999785423278807,L4 IT_4,1.0
SM-GE5PG_S062_E1-50,L5 IT,1.0,L5 IT_1,0.974567711353302
SM-GE5PG_S063_E1-50,L5 IT,0.9999946355819702,L5 IT_2,0.9076474905014038
SM-GE5PG_S064_E1-50,Lamp5,0.9999998807907104,Lamp5_1,0.9998168349266052
SM-GE5PG_S065_E1-50,L2/3 IT,1.0,L2/3 IT_5,1.0
SM-GE5PG_S066_E1-50,Lamp5_Lhx6,1.0,Lamp5_Lhx6_1,1.0
SM-GE5PG_S070_E1-50,Pvalb,1.0,Pvalb_3,0.99033522605896
SM-GE5PG_S071_E1-50,L4 IT,0.6361665725708008,L4 IT_2,0.9973037242889404
SM-GE5PG_S072_E1-50,Pvalb,0.9999942779541016,Pvalb_7,0.8678125739097595
SM-GE5PG_S073_E1-50,L4 IT,1.0,L4 IT_1,0.9999842643737792
SM-GE5PG_S074_E1-50,Lamp5_Lhx6,1.0,Lamp5_Lhx6_1,1.0
SM-GE5PG_S075_E1-50,L5 IT,0.9999984502792358,L5 IT_6,0.9967658519744872
SM-GE5PG_S076_E1-50,L4 IT,0.8681367039680481,L4 IT_1,0.9746180772781372
SM-J2NTQ_S559_E1-50,Sst,0.8845419883728027,Sst_11,0.9980319142341614
SM-J2NTQ_S560_E1-50,L2/3 IT,0.9998348951339722,L2/3 IT_5,0.8581720590591431
SM-J2NTQ_S561_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9048078060150146
SM-J2NTQ_S562_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999991655349731
SM-J2NTQ_S563_E1-50,L2/3 IT,0.9949578642845154,L2/3 IT_10,0.333107054233551
SM-GE8YB_S065_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999539852142334
SM-GE8YB_S066_E1-50,Vip,1.0,Vip_6,0.995399296283722
SM-GE8YB_S067_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YB_S068_E1-50,Vip,1.0,Vip_4,0.9995813965797424
SM-GE8YB_S069_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YB_S070_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YB_S071_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999934434890748
SM-GE8YB_S086_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9992451667785645
SM-GE8YB_S087_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9999961853027344
SM-GE8YB_S088_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.9850503206253052
SM-GE8YB_S089_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.9521912932395936
SM-GE8YB_S090_E1-50,L4 IT,1.0,L4 IT_4,1.0
SM-GE8YB_S091_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.8494076132774353
SM-GE8YB_S092_E1-50,L2/3 IT,0.9991713762283324,L2/3 IT_1,0.9930546879768372
SM-GE8YF_S066_E1-50,L4 IT,0.999230980873108,L4 IT_1,0.9918429255485536
SM-GE95M_S015_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.995238184928894
SM-GE95M_S057_E1-50,Vip,0.9999995231628418,Vip_23,0.4856156408786773
SM-GE95M_S058_E1-50,L4 IT,0.9999998807907104,L4 IT_1,0.9925947785377502
SM-GE95M_S059_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9999891519546508
SM-GE95M_S060_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999998807907104
SM-GE95M_S061_E1-50,L4 IT,0.999996304512024,L4 IT_2,0.9999924898147584
SM-J2NTI_S206_E1-50,L2/3 IT,0.996800661087036,L2/3 IT_5,0.9890167713165284
SM-J2NTI_S207_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999234676361084
SM-J2NTI_S208_E1-50,L4 IT,0.998105525970459,L4 IT_1,0.9999995231628418
SM-J2NTI_S209_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9896649718284608
SM-J2NTI_S210_E1-50,L4 IT,0.9997339844703674,L4 IT_2,0.9980857372283936
SM-GE672_S037_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE672_S038_E1-50,Lamp5,1.0,Lamp5_5,0.976536512374878
SM-GE672_S039_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999170303344728
SM-GE672_S040_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999923586845398
SM-GE672_S041_E1-50,Lamp5,0.9999998807907104,Lamp5_5,0.999427080154419
SM-GE672_S042_E1-50,Vip,0.9999996423721312,Vip_9,0.9980826377868652
SM-GE672_S049_E1-50,L4 IT,0.9995399713516236,L4 IT_4,0.9987760186195374
SM-GE672_S050_E1-50,L6 IT Car3,0.9971869587898254,L6 IT Car3_3,0.9999758005142212
SM-GE672_S051_E1-50,L5 IT,1.0,L5 IT_2,0.9891209006309508
SM-GE672_S052_E1-50,L4 IT,0.9982215762138368,L4 IT_1,0.9999991655349731
SM-GE672_S053_E1-50,L5 ET,0.9999758005142212,L5 ET_1,0.9963353872299194
SM-GE672_S054_E1-50,L5 IT,0.999996542930603,L5 IT_2,1.0
SM-GE672_S055_E1-50,L5 IT,0.9809308648109436,L5 IT_3,0.9999954700469972
SM-GE672_S056_E1-50,L5 ET,0.995536208152771,L5 ET_1,0.9764811992645264
SM-GE672_S059_E1-50,L4 IT,0.9999939203262328,L4 IT_3,0.446660041809082
SM-GE672_S060_E1-50,L2/3 IT,0.9999885559082032,L2/3 IT_1,0.9994328618049622
SM-GE672_S061_E1-50,L4 IT,0.9999969005584716,L4 IT_2,0.999414324760437
SM-GE672_S062_E1-50,L4 IT,0.9999991655349731,L4 IT_4,0.6799721121788025
SM-GE672_S063_E1-50,L2/3 IT,0.9999759197235109,L2/3 IT_1,1.0
SM-GE672_S064_E1-50,L2/3 IT,0.8491957783699036,L2/3 IT_10,0.8648595213890076
SM-GE672_S065_E1-50,Pax6,0.9919235110282898,Pax6_1,0.9820123910903932
SM-GE672_S066_E1-50,L4 IT,0.7633885145187378,L4 IT_1,0.9999938011169434
SM-GE672_S067_E1-50,L5 IT,0.9984637498855592,L5 IT_7,0.5477221608161926
SM-GE672_S068_E1-50,Lamp5,1.0,Lamp5_2,0.9950926303863524
SM-GE672_S069_E1-50,L4 IT,1.0,L4 IT_2,0.999972939491272
SM-GE672_S070_E1-50,L2/3 IT,0.9430797696113586,L2/3 IT_1,0.9999977350234984
SM-GE672_S071_E1-50,Lamp5,0.9999690055847168,Lamp5_2,0.999588668346405
SM-GE672_S072_E1-50,Sst,0.5039992928504944,Sst_2,0.9997040629386902
SM-GE672_S073_E1-50,L4 IT,0.8432352542877197,L4 IT_2,0.7866172790527344
SM-GE672_S074_E1-50,L6 IT Car3,0.9999747276306152,L6 IT Car3_3,0.9999761581420898
SM-GE672_S076_E1-50,Lamp5_Lhx6,0.9999657869338988,Lamp5_Lhx6_1,1.0
SM-GE672_S077_E1-50,Lamp5,0.9999648332595824,Lamp5_1,0.9932345747947692
SM-GE672_S078_E1-50,L4 IT,0.999544322490692,L4 IT_2,0.9999990463256836
SM-GE672_S079_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE672_S081_E1-50,L2/3 IT,0.9999994039535522,L2/3 IT_13,0.9980313181877136
SM-GE672_S082_E1-50,L4 IT,1.0,L4 IT_1,0.9999998807907104
SM-GE672_S083_E1-50,L5 IT,1.0,L5 IT_6,0.9757048487663268
SM-GE672_S084_E1-50,Pax6,0.99994158744812,Pax6_1,0.8915063142776489
SM-GE672_S089_E1-50,Pvalb,1.0,Pvalb_15,0.9999493360519408
SM-GE672_S090_E1-50,L4 IT,0.9161486625671388,L4 IT_1,0.999980092048645
SM-GE672_S091_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999974966049194
SM-GE672_S092_E1-50,L4 IT,1.0,L4 IT_2,0.9999884366989136
SM-GE672_S093_E1-50,L6 IT,0.9977104663848876,L6 IT_2,0.9999396800994872
SM-GE672_S094_E1-50,Pax6,0.999948501586914,Pax6_1,0.9715254306793212
SM-GE672_S095_E1-50,L2/3 IT,0.9916781187057496,L2/3 IT_5,1.0
AB-S40308_S281_E1-50,L2/3 IT,0.9866156578063964,L2/3 IT_1,0.9989598989486694
AB-S40308_S282_E1-50,L2/3 IT,0.7734799981117249,L2/3 IT_1,1.0
SM-J3A2A_S698_E1-50,Sncg,0.8360368609428406,Sncg_6,0.9908310174942015
SM-J3A2A_S699_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J3A2A_S700_E1-50,L2/3 IT,0.605442225933075,L2/3 IT_1,0.852196216583252
SM-J3A2A_S701_E1-50,Pax6,0.9999942779541016,Pax6_1,0.9349353909492492
SM-J3A2A_S702_E1-50,Lamp5,0.4659065306186676,Lamp5_2,0.999942660331726
SM-J3A2A_S703_E1-50,Lamp5,0.9999998807907104,Lamp5_5,0.9996188879013062
SM-J3A2A_S704_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.991266906261444
SM-J3A2A_S705_E1-50,Lamp5,0.9658349752426147,Lamp5_1,0.9506801962852478
SM-J3A2A_S706_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999998807907104
SM-J3A2A_S707_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.998808979988098
SM-GE5UQ_S154_E1-50,Chandelier,1.0,Chandelier_1,0.9887189269065856
SM-GE5UQ_S155_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5UQ_S159_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.999996781349182
SM-GE5UQ_S160_E1-50,L2/3 IT,0.9999749660491944,L2/3 IT_5,0.999998927116394
SM-GE5UQ_S161_E1-50,L4 IT,1.0,L4 IT_2,0.99999737739563
SM-GE5UQ_S162_E1-50,Pvalb,1.0,Pvalb_2,0.713016152381897
SM-GE5UQ_S163_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.8532936573028564
SM-GE5UQ_S168_E1-50,L4 IT,0.512434184551239,L4 IT_1,0.9997946619987488
SM-J39UW_S408_E1-50,L4 IT,0.9999899864196776,L4 IT_2,0.9999979734420776
SM-J39UW_S409_E1-50,L4 IT,0.9999996423721312,L4 IT_2,0.9999936819076538
SM-J39UW_S410_E1-50,L2/3 IT,0.914203405380249,L2/3 IT_1,0.9940556287765504
SM-J39UW_S411_E1-50,L2/3 IT,0.9999998807907104,L2/3 IT_1,0.9999994039535522
SM-J39UW_S412_E1-50,L2/3 IT,0.9999775886535645,L2/3 IT_5,0.9999933242797852
SM-GE5OS_S101_E1-50,L2/3 IT,0.9003964066505432,L2/3 IT_10,0.5443165898323059
SM-GE5OS_S102_E1-50,L4 IT,0.9999985694885254,L4 IT_1,0.9999123811721802
SM-GE5OS_S103_E1-50,Lamp5,0.8942289352416992,Lamp5_6,0.8436209559440613
SM-GE5OS_S113_E1-50,Pvalb,1.0,Pvalb_2,0.9999616146087646
SM-GE5OS_S114_E1-50,L6 CT,0.8070400953292847,L6 CT_1,0.4720188677310943
SM-GE5OS_S115_E1-50,Pvalb,0.9999725818634032,Pvalb_9,0.4642943143844604
SM-J2BCQ_S734_E1-50,L5 IT,1.0,L5 IT_6,0.991168975830078
SM-J2BCQ_S735_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-J2BCQ_S736_E1-50,L2/3 IT,0.9999762773513794,L2/3 IT_1,0.5215651392936707
SM-J2BCQ_S741_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J2BCQ_S742_E1-50,Lamp5,0.9999995231628418,Lamp5_2,0.9969751834869384
SM-J2BCQ_S752_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9999513626098632
SM-J2BCQ_S761_E1-50,L4 IT,0.9267191290855408,L4 IT_3,0.9725891947746276
SM-J3A1L_S577_E1-50,Sncg,0.999761402606964,Sncg_8,0.9582729935646056
SM-J3A1L_S578_E1-50,Lamp5,0.9999984502792358,Lamp5_5,0.9993483424186708
SM-J3A1L_S579_E1-50,L4 IT,1.0,L4 IT_2,0.9999986886978148
SM-J3A1L_S580_E1-50,L4 IT,0.8284733891487122,L4 IT_4,0.7222369313240051
SM-J3A1L_S581_E1-50,L4 IT,0.9999955892562866,L4 IT_2,0.9999885559082032
SM-J3A1L_S582_E1-50,L2/3 IT,0.9999986886978148,L2/3 IT_1,0.84016352891922
SM-J3A1L_S583_E1-50,L4 IT,0.9999995231628418,L4 IT_2,0.99999737739563
SM-J3A1L_S584_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9999982118606568
SM-J3A1L_S585_E1-50,Sncg,0.8822622895240784,Sncg_5,0.9799895882606506
SM-J3A1L_S586_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999151229858398
SM-J3A1L_S587_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J3A1L_S588_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.8370174169540405
AB-S40307_S485_E1-50,L5 IT,0.9928438067436218,L5 IT_2,0.5431817770004272
AB-S40307_S486_E1-50,Sncg,0.9311174154281616,Sncg_4,0.9208120703697203
SM-GE8YZ_S127_E1-50,Pvalb,0.8292143940925598,Pvalb_5,0.999006450176239
SM-GE8YZ_S128_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8YZ_S129_E1-50,L2/3 IT,0.9999998807907104,L2/3 IT_13,0.4938623011112213
SM-GE8YZ_S130_E1-50,L2/3 IT,0.9999613761901855,L2/3 IT_6,0.6334776282310486
SM-GE8YZ_S131_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.999997854232788
SM-GE8YZ_S132_E1-50,Lamp5_Lhx6,0.9999873638153076,Lamp5_Lhx6_1,1.0
SM-GE8YZ_S133_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999744951725006
SM-GE8YZ_S134_E1-50,Sst,0.989594340324402,Sst_2,0.4004569947719574
SM-GE8YZ_S135_E1-50,L2/3 IT,0.998561441898346,L2/3 IT_1,0.9997541308403016
SM-GE8YZ_S136_E1-50,Pvalb,0.9999995231628418,Pvalb_2,0.973560392856598
SM-GE8YZ_S137_E1-50,L2/3 IT,0.5634161829948425,L2/3 IT_1,0.9974032044410706
SM-GE8YZ_S138_E1-50,L5 IT,0.9999986886978148,L5 IT_3,1.0
SM-GE8YZ_S139_E1-50,Pvalb,0.9999995231628418,Pvalb_15,0.9999997615814208
SM-GE8YZ_S140_E1-50,L5 IT,0.9999403953552246,L5 IT_6,0.9216841459274292
SM-GE8YZ_S141_E1-50,L5 IT,0.9976741671562196,L5 IT_2,0.9999997615814208
SM-GE8YZ_S142_E1-50,L6 IT,0.7999467253684998,L6 IT_2,0.9779622554779052
SM-GE8YZ_S143_E1-50,L5 IT,1.0,L5 IT_5,0.9975022673606871
SM-GE8YZ_S144_E1-50,L5 IT,0.9951645135879515,L5 IT_7,1.0
AB-S40302_S199_E1-50,Vip,1.0,Vip_6,0.9973732233047484
AB-S40302_S200_E1-50,Lamp5,1.0,Lamp5_5,0.9999289512634276
AB-S40302_S201_E1-50,Pvalb,0.9999998807907104,Pvalb_2,0.9999957084655762
AB-S40302_S203_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999739706516266
