specimen_id,cell_name,donor,sex,age,brain_region,lobe,cortical_layer,target_layer,disease_category,condition,days_in_culture,genes_detected,has_ephys,has_morphology,transcriptomic_type_original,subclass_label_original,revised_subclass_label,broad_class,cross_species_type,l1_ttype,l1_cluster,l1_homology_type,core_l1_type,dendrite_type,normalized_depth,soma_depth_um,patched_cell_container,exp_component_name,dataset,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI,sag,tau,input_resistance,rheobase_i,fi_fit_slope,v_baseline,avg_rate_hero,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,adapt_hero,latency_rheo,sag_tau,sag_area,peak_freq_chirp,peak_ratio_chirp,knn_subclass,knn_subclass_conf,knn_supertype,knn_supertype_conf,has_morphology_svg,has_trace_svg,umap_expr_1,umap_expr_2,umap_ephys_1,umap_ephys_2,umap_morph_1,umap_morph_2,adapt_max,adapt_mean,ahp_delay_ratio_5spike,ahp_delay_ratio_hero,avg_rate_rheo,downstroke_adapt_ratio,downstroke_hero,downstroke_ramp,downstroke_rheo,downstroke_short_square,fast_trough_deltav_hero,fast_trough_deltav_ramp,fast_trough_deltav_rheo,fast_trough_deltav_short_square,fast_trough_v_adapt_ratio,fast_trough_v_last_rheo,first_isi_inv_hero,first_isi_inv_rheo,isi_adapt_ratio,isi_cv_hero,isi_cv_max,isi_cv_mean,isi_norm_sq_var_hero,isi_norm_sq_var_max,isi_norm_sq_var_mean,latency_hero,mean_isi_hero,mean_isi_rheo,median_isi_hero,peak_deltav_hero,peak_deltav_ramp,peak_deltav_rheo,peak_deltav_short_square,peak_v_adapt_ratio,postap_slope_hero,postap_slope_ramp,postap_slope_rheo,postap_slope_short_square,sag_area_depol,sag_depol,sag_peak_t,sag_peak_t_depol,threshold_i_ramp,threshold_v_adapt_ratio,threshold_v_hero,threshold_v_ramp,threshold_v_rheo,trough_deltav_hero,trough_deltav_ramp,trough_deltav_rheo,trough_slowdeltav_hero,trough_slowdeltav_rheo,upstroke_adapt_ratio,upstroke_downstroke_ratio_hero,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_rheo,upstroke_hero,upstroke_ramp,upstroke_rheo,upstroke_short_square,vm_for_sag,width_adapt_ratio,width_hero,width_ramp,width_rheo,width_suprathresh_hero,width_suprathresh_ramp,width_suprathresh_rheo,width_suprathresh_short_square,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_x_over_y,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_over_basal_dendrite_ratio_xy,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_x_over_y,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia
1069216574,H20.26.411.11.51.01.01,H20.26.411,,,SFG,FroL,3,,tumor,culture,7.0,8853.0,True,,Inh L2-4 PVALB WFDC2,PVALB,PVALB,GABAergic neuron,Pvalb 2,,,,,,,,PCS4_201209_651_A01,SM-IYWL1_S684_E1-50,LeeDalley,Pvalb,1.0,Pvalb_15,0.9860777854919434,0.306495905,0.010880114,152.34375,80.0,0.460000016,-64.18133888,21.0,1.672913256,-37.12500381,0.0004,0.011745377,0.07653,0.067230403,0.794457734,3.501069577,1.270087481,Pvalb,1.0,Pvalb_1,0.4,False,True,-3.809668,-8.605363,-3.8667588233947754,18.925067901611328,,,0.023732658,0.013804499,0.0315876,0.044070962,1.0,0.95870536,-216.9731306,-207.2985078,-193.6021994,-223.5440161,-25.78125191,-29.82291857,-28.81250381,-20.28125,1.018619933,-57.68750381,29.18429885,,1.474356436,0.112050384,0.137460117,0.10759507,0.000416404,0.001527706,0.000737383,0.022455,0.04648775,,0.046975,57.31250191,55.59375318,52.31250191,62.93750572,0.986552642,0.438870858,-1.062983182,-0.950635469,-1.713037999,1.237198906,0.365523756,0.04042,0.07453,88.08333333,0.924050583,-31.46875191,-29.15625191,-28.875,-26.18749809,-31.1979173,-29.90625,-0.406246185,-1.093746185,0.941279129,1.602022188,1.558397254,1.565939613,347.5957694,323.0601387,303.1693532,373.9697479,-81.15625,1.047619048,0.000415,0.000455,0.00046,0.00032,0.000333333,0.000335,0.00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069242387,H20.26.411.11.51.01.02,H20.26.411,,,SFG,FroL,3,,tumor,culture,7.0,5505.0,True,True,Inh L1-3 SST CALB1,SST,SST,GABAergic neuron,Sst 5,,,,,,,,PCS4_201209_652_A01,SM-IYWL1_S685_E1-50,LeeDalley,Sst,0.9954496026039124,Sst_11,0.938306987285614,0.395229757,0.01639916,401.7525315,20.0,0.807142851,-65.00304156,42.0,2.632296123,-39.5,0.00059,0.008986942,0.16922,0.117140484,2.350425781,,,Vip,0.4666666666666667,Pvalb_8,0.3333333333333333,True,True,-4.742307,-7.015551,-4.5835466384887695,14.92310905456543,-1.8342570066452026,9.131775856018066,0.262475132,0.077206429,0.021105572,0.072004966,2.0,0.908588067,-180.1488544,-169.5051238,-158.9506538,-167.934404,-17.50000381,-18.81249873,-18.90625,-19.28125,0.986928039,-56.84375381,63.69426752,3.968490188,1.505571537,0.149847944,0.547592553,0.204605668,0.000882167,0.068893195,0.01573151,0.011395,0.023977073,0.251985,0.02437,88.87500381,88.11458715,86.15625381,87.78125381,0.915563964,0.39496266,-0.624240705,-1.05535687,-0.386941707,1.145153125,0.309817046,0.046855,0.15102,21.125,0.929936403,-40.03125,-38.47917048,-38.15625381,-17.84375381,-20.18749746,-19.78125,-0.34375,-0.875,0.804166168,2.571390381,2.496713338,2.564797568,463.2330312,423.1854543,407.6762503,442.0530807,-99.46875,1.086956522,0.000555,0.000605,0.000625,0.00048,0.000515,0.00053,0.0005,29.66852552,453.0418268,324.7399772,-402.577786,107.3418154,-281.3995043,82.67675091,10.0769675,0.112807865,466.4604375,0.555782919,839.2853072,0.672945444,0.028324264,0.298730292,18.0,675.3715096,1114.560364,0.803041756,255.0,2.582961674,2.929191894,0.881800089,0.386716844,0.115687504,20080.41371,26.3103028,35.43566189,2.0,180.591312,0.630282221,286.524522,0.0,0.0,1.0,5.0,176.0703607,212.8215501,0.810364549,0.800707684,22.0,0.470127326,0.544564153,0.5,0.5,0.0,1288.370823,3261.01313,804.3754052
1069247301,H20.26.411.11.51.01.03,H20.26.411,,,SFG,FroL,3,,tumor,culture,7.0,10062.0,True,,Inh L4-5 PVALB MEPE,PVALB,PVALB,GABAergic neuron,,,,,,,,,PCS4_201209_653_A01,SM-IYWL1_S686_E1-50,LeeDalley,Pvalb,0.9999954700469972,Pvalb_15,0.999968409538269,0.237789184,0.015921334,278.446734,110.0,0.368224299,-57.61317158,27.0,1.920704876,-41.78125,0.000495,0.003265353,0.01433,0.070751683,1.000882187,2.600794543,1.020661712,Vip,0.7333333333333333,Vip_19,0.4,False,True,-3.5119727,-4.7184925,-4.929296970367432,18.055988311767578,,,0.006088242,-0.036286517,0.07916042,0.069601002,7.0,0.957667589,-172.5261479,-101.6637478,-167.9439587,-186.219455,-15.18750381,-25.95833588,-28.3125,-17.21875381,0.981749931,-56.28125381,42.22081486,2.734668763,0.078377233,0.212843694,1.452700486,0.684607842,0.007268517,0.148150971,0.049483072,0.005305,0.019952692,0.086080833,0.018845,70.28125,44.08333333,58.9375,73.65625381,0.951560884,-1.280269165,-0.148547697,-0.202285138,-1.385984226,0.871892422,0.154713884,0.04177,0.31927,143.7499975,0.973876762,-39.8125,-27.72916667,-29.90625,-16.12500381,-26.30208715,-28.81250381,-0.9375,-0.500003815,0.906668043,2.013130899,1.310325124,1.810988296,347.3177191,133.3384349,304.1445435,357.6726151,-89.71875,1.064814815,0.00049,0.000865,0.00054,0.00042,0.000583333,0.0004,0.000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069256863,H20.26.411.11.51.01.04,H20.26.411,,,SFG,FroL,3,,tumor,culture,7.0,8994.0,True,True,Inh L3-5 SST ADGRG6,SST,SST,GABAergic neuron,,,,,,,,,PCS4_201209_654_A01,SM-IYWL1_S687_E1-50,LeeDalley,Sst,0.9999997615814208,Sst_25,0.9682185649871826,0.380972326,0.015641525,176.5022725,100.0,0.32499999,-64.58372204,11.0,2.082751837,-33.84375381,0.000495,0.122119734,0.063215,0.062747815,1.196847969,,,Sst,0.8666666666666667,Sst_25,0.6666666666666666,True,True,-5.2297406,-10.51187,-5.912416458129883,15.847548484802246,-2.2944443225860596,8.669507026672363,0.256956591,0.134595523,0.007011781,0.004699988,1.0,0.822240929,-159.3162419,-117.5464819,-145.1089878,-170.1326068,-18.68749809,-20.43750127,-20.84375191,-18.24999619,0.950830144,-48.37500381,31.96930946,,1.80625,1.363508156,1.363508156,1.011467388,0.073811956,0.144932846,0.08258238,0.022705,0.095241,,0.054925,63.87500191,50.5416673,60.00000191,66.65625763,0.855915931,0.863221705,-0.200651953,0.2226534,-0.028057738,0.812635312,0.235552564,0.04622,0.08646,120.0416667,0.937428901,-31.09375191,-25.0625,-27.53125191,-18.90624809,-22.13542048,-21.37499809,-0.21875,-0.531246185,0.747480045,2.139968998,1.829856949,2.0319775,340.9318184,215.9605693,294.8581983,354.3439993,-85.78125763,1.146788991,0.000515,0.000643333,0.00057,0.000425,0.000501667,0.00046,0.00042,102.8981784,-241.8513833,61.83609287,331.6003298,-201.9639999,16.68602297,29.68324858,0.0,0.33162437,420.3805925,0.305942919,1374.0491,0.195248816,0.311078332,0.493672851,14.0,861.2720322,1138.072553,0.825153575,196.0,1.645825235,4.860743492,0.338595369,0.432575111,0.515643195,17221.14622,10.87296175,31.6219653,5.0,255.4223763,0.903564984,282.6829069,0.0,0.0,1.0,5.0,255.3122296,333.2239433,0.762299784,0.7571316,31.0,0.419417476,0.460841424,0.0,1.0,0.0,2109.651394,4995.482216,618.6718985
1069261457,H20.26.411.11.51.01.05,H20.26.411,,,SFG,FroL,3,,tumor,culture,7.0,7461.0,True,,Inh L2-4 SST FRZB,SST,PVALB,GABAergic neuron,,,,,,,,,PCS4_201209_655_A01,SM-IYWL1_S688_E1-50,LeeDalley,Pvalb,0.9999998807907104,Pvalb_15,0.9999998807907104,0.484976172,0.014622552,164.6875888,100.0,0.374766355,-56.72293549,24.0,1.628630404,-31.75000191,0.000395,-0.024238904,0.50357,0.049710768,1.125495156,4.201283492,1.375769138,Pvalb,0.8,Pvalb_8,0.3333333333333333,False,True,-3.931345,-6.706719,-2.622936725616455,19.5958251953125,,,0.007982417,-0.189777363,0.034765404,0.039179727,3.0,1.04238574,-218.1039927,-205.3094671,-189.8980234,-241.5818405,-28.09375191,-29.47916794,-28.18750381,-26.18750191,0.997225305,-55.25000381,8.585533376,2.850505252,1.093378913,1.115558526,1.592785021,1.099514416,0.104273049,0.524224817,0.207261865,0.01568,0.042542174,0.203485,0.026405,55.96875381,55.11458651,52.03125,61.78125191,1.015312131,1.725428554,0.647874576,0.371849722,0.736874329,0.0,0.123353146,0.03952,0.639495,102.4583333,1.074292447,-28.50000191,-26.82291794,-27.3125,-28.21874809,-29.65625,-28.59375,-0.124996185,-0.406246185,1.069945612,1.572621447,1.55798284,1.550369127,342.9950167,319.8598664,294.4120329,393.4475306,-75.40625,0.956043956,0.000425,0.00045,0.00046,0.00032,0.000333333,0.00034,0.00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069274590,H20.26.411.11.51.01.07,H20.26.411,,,SFG,FroL,3,,tumor,culture,7.0,7941.0,True,,Inh L2-4 PVALB WFDC2,PVALB,PVALB,GABAergic neuron,Pvalb 2,,,,,,,,PCS4_201209_657_A01,SM-IYWL1_S690_E1-50,LeeDalley,Pvalb,1.0,Pvalb_2,0.999585211277008,0.419218361,0.014010933,232.9687029,36.0,0.43674429,-61.38264172,25.0,1.834812754,-36.34375381,0.00055,0.001673682,0.236285,0.09047333,1.701119219,2.550779263,1.18015039,Pvalb,0.6666666666666666,Pvalb_8,0.3333333333333333,False,True,-3.4734569,-6.5373464,-1.5903400182724,17.9757022857666,,,0.146904116,0.026459343,0.056457784,0.071879665,3.0,0.988056223,-153.1508298,-152.722201,-154.1499894,-159.1396282,-31.87500381,-32.33333397,-32.46875191,-27.125,0.997458058,-61.96875,24.8015873,3.667840376,1.007855823,0.058816773,0.24737374,0.081141973,0.000372525,0.022399301,0.004702279,0.02622,0.040074375,0.26764,0.0401025,51.00000191,52.14583651,52.50000381,57.43750381,1.0,-1.073882069,-0.932980483,-0.992873866,-1.465153357,0.0,0.097491749,0.041215,0.54827,38.58333333,1.047567564,-29.59375,-29.77083524,-29.93750191,-33.12500763,-33.58333143,-33.65625191,-1.250003815,-1.1875,0.982919748,1.725406522,1.720498907,1.731420487,264.2474407,262.5839681,266.8984496,291.9914195,-87.0625,1.017241379,0.00058,0.000595,0.00059,0.0004,0.000408333,0.000405,0.000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069676443,H20.26.412.11.58.01.01,H20.26.412,,,AOrG,FroL,3,,tumor,culture,7.0,3237.0,True,,Inh L4-5 SST STK32A,SST,SST,GABAergic neuron,,,,,,,,,PCS4_201211_801_A01,SM-IYWL1_S753_E1-50,LeeDalley,Sst,1.0,Sst_19,0.999104917049408,0.300321281,0.042602537,3492.300749,130.0,0.202538071,-75.4881702,78.0,2.183441915,-21.70312595,0.00086,0.003040796,0.010395,0.235600652,3.188406875,,,Sst,1.0,Sst_19,1.0,False,True,-6.731519,-9.695737,-3.0784695148468018,13.797048568725586,,,0.003040796,0.001932485,0.323767935,0.323121574,69.0,0.913400098,-28.71203764,-32.01281021,-30.31523508,-41.77942265,-3.468753815,-18.375,-4.031246185,-40.85937786,0.959407295,-40.84375,99.00990099,80.0,1.116019818,0.095599372,0.102618626,0.075716025,0.00124669,0.001817536,0.000933577,0.016325,0.012738182,0.014449118,0.01267,38.31249976,32.81250334,37.90625334,24.45312595,0.433333338,0.579194051,-0.124883609,-0.296427822,-0.306933469,,,0.11929,,13.0625,0.831342249,-40.34375,-44.29687881,-44.46875381,-3.656253815,-18.82812119,-4.125,-0.1875,-0.093753815,0.730391019,2.302542787,2.467353011,2.657795007,66.11069517,78.98435907,80.57168044,91.18832923,-104.2500076,1.149825784,0.001515,0.0016325,0.001435,0.001415,0.001165,0.00133,0.00086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069682267,H20.26.412.11.52.01.01,H20.26.412,,,AOrG,FroL,2,,tumor,culture,7.0,4126.0,True,,Inh L4-5 PVALB MEPE,PVALB,PVALB,GABAergic neuron,,,,,,,,,PCS4_201211_651_A01,SM-IYWL1_S747_E1-50,LeeDalley,Pvalb,0.9999727010726928,Pvalb_6,0.387080043554306,0.245208606,0.02177537,276.289016,50.0,0.581451652,-61.67045822,33.0,2.079416926,-32.78125,0.00092,0.006165499,0.359045,0.106949961,1.5859625,0.400122237,1.002105951,Sst Chodl,1.0,Sst Chodl_1,0.9333333333333332,False,True,-2.6522424,-9.3354225,-2.3405513763427734,18.156042098999023,,,0.094540657,-0.024138474,0.017361804,0.111051358,3.0,1.007238894,-57.16458659,-58.26530566,-62.74167935,-66.45339688,-28.87500381,-29.21875191,-29.96874809,-26.25,1.004950495,-58.3125,39.46329913,4.110912417,1.695269017,0.1241516,0.66312257,0.320502601,0.001343552,0.105562508,0.03778427,0.05256,0.029163125,0.1982725,0.0286375,28.28125,29.11458401,31.25000191,32.75,1.048543612,0.235683156,-0.20954747,-0.727782382,-1.226358682,2.037695781,0.190298423,0.05337,0.47752,55.95833333,0.992505419,-25.96875,-27.48958397,-28.09375191,-29.00000381,-29.58333524,-30.40625191,-0.125,-0.437503815,1.014857346,1.642210874,1.768233027,1.704789338,93.87630569,103.1077337,106.961346,138.1843183,-98.50000763,1.0,0.000625,0.00095,0.001145,0.000625,0.000615,0.00062,0.00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069699813,H20.26.412.11.52.01.02,H20.26.412,,,AOrG,FroL,3,,tumor,culture,7.0,7345.0,True,,Inh L2-4 SST FRZB,SST,PVALB,GABAergic neuron,,,,,,,,,PCS4_201211_652_A01,SM-IYWL1_S748_E1-50,LeeDalley,Pvalb,1.0,Pvalb_6,0.9144884347915648,0.329768836,0.014233384,138.2812858,90.0,0.32,-61.59005928,18.0,1.772783383,-37.65625,0.00042,0.001787313,0.133645,0.052556655,0.602373086,3.150962619,1.130573153,Pvalb,1.0,Pvalb_13,0.4,False,True,-4.018858,-9.936571,-3.3693668842315674,18.781513214111328,,,0.003119293,-0.001440917,0.010772789,0.028409618,6.0,1.023203536,-172.2810059,-161.4834069,-161.4232874,-217.3245959,-27.21875191,-28.30208588,-27.875,-17.87500381,1.010669828,-53.37500381,19.66568338,5.973715651,1.122935396,0.035212039,0.065233702,0.04907117,0.000418574,0.004233369,0.001586745,0.03658,0.055014118,0.170052,0.05537,51.03125191,48.20833524,48.34375191,69.12500191,1.014627577,0.418475029,-0.317831695,-0.118984305,-0.925215846,1.143205312,0.310541332,0.039785,0.07982,88.79166667,1.001257938,-26.50000191,-24.91666794,-24.84375,-27.56250191,-28.7083346,-28.25000381,-0.34375,-0.375003815,1.003739737,1.595369619,1.480613867,1.490274902,274.8518826,239.2196994,240.5650738,385.2694324,-76.5625,1.0,0.000505,0.000548333,0.000545,0.00037,0.000388333,0.00039,0.000355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069706722,H20.26.412.11.58.01.02,H20.26.412,,,AOrG,FroL,3,,tumor,culture,7.0,5837.0,True,,Inh L4-5 SST STK32A,SST,SST,GABAergic neuron,,,,,,,,,PCS4_201211_802_A01,SM-IYWL1_S754_E1-50,LeeDalley,Sst,0.9999997615814208,Sst_19,0.9305534362792968,0.247371316,0.041211013,444.6796477,24.0,0.100909606,-65.28272247,6.0,1.955238148,-36.21875,0.00074,0.064117587,0.22731,0.184163562,2.402970625,,,Sst,1.0,Sst_19,1.0,False,True,-5.431567,-9.140304,-2.1464619636535645,16.37706184387207,,,0.149680385,0.086648757,0.043549578,0.043549578,1.0,0.866276028,-136.2648983,-119.6236936,-129.0067819,-139.6652547,-29.40625,-35.38541794,-32.62500572,-27.56250381,0.989500061,-62.62500763,27.43860612,,1.364383562,0.175630436,0.184831367,0.164666615,0.00478357,0.022404218,0.009512846,0.03238,0.0469,,0.045075,71.15625,57.88541857,66.25000572,73.21875,0.840722496,-0.067154163,-0.410298065,-0.868881209,-0.936259498,0.784655781,0.216292262,0.131645,0.24419,88.04166667,0.867799811,-33.09375,-27.34375127,-30.00000191,-29.84375381,-35.81250127,-33.46875191,-0.437503815,-0.843746185,0.687688767,1.886260664,1.325936982,1.746335724,257.0311175,159.4438602,225.2891519,273.078834,-100.09375,1.235294118,0.000765,0.001001667,0.000835,0.00058,0.000635,0.0006,0.00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069738388,H20.26.412.11.52.01.03,H20.26.412,,,AOrG,FroL,4,,tumor,culture,7.0,7992.0,True,,Inh L5-6 SST TH,SST,SST,GABAergic neuron,,,,,,,,,PCS4_201211_653_A01,SM-IYWL1_S749_E1-50,LeeDalley,Sst,0.9997212290763856,Sst_1,0.9959533214569092,0.051727932,0.02893349,311.1327887,28.0,0.450196583,-63.81353855,24.0,1.706202797,-30.1875,0.00074,0.0019183,0.274625,,0.0,0.400122237,1.002485871,Sst Chodl,1.0,Sst Chodl_1,1.0,False,True,-5.1053467,-9.002855,-1.4891011714935303,17.00547981262207,,,0.157340497,0.035385062,0.043014965,0.067819982,2.0,0.939229322,-131.3269407,-123.1053688,-126.605521,-132.8390883,-32.65625191,-35.26041603,-35.75000191,-34.625,1.003072196,-62.65625381,27.30748225,1.9677486,1.132983619,0.029175302,0.157340497,0.052062605,0.000166846,0.024756032,0.005602518,0.046385,0.040111957,0.508195,0.04021,54.78125191,51.61458588,52.87500381,52.09375191,0.903686161,0.218319353,-0.766846778,-0.632107889,-0.515473005,0.0,0.056370325,0.07175,0.42941,32.4166673,0.907657664,-28.34375191,-26.89583397,-26.78125191,-33.03125191,-36.04166603,-36.59375191,-0.375,-0.84375,0.78497857,1.649174035,1.594888172,1.60939355,216.5809807,196.2979347,203.758109,226.6504239,-100.8750076,1.140939597,0.000745,0.000803333,0.000785,0.000525,0.000536667,0.00053,0.000495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069754457,H20.26.412.11.52.01.04,H20.26.412,,,AOrG,FroL,5,,tumor,culture,7.0,6916.0,True,,Inh L4-6 SST GXYLT2,SST,SST,GABAergic neuron,,,,,,,,,PCS4_201211_654_A01,SM-IYWL1_S750_E1-50,LeeDalley,Sst,0.9999997615814208,Sst_4,0.9997294545173644,0.066565834,0.039254209,239.6139801,43.99999619,0.288687671,-62.57511557,16.0,2.820705329,-38.81250381,0.00067,0.009864254,0.41393,,0.0,0.400122237,1.000738978,Sst,1.0,Sst_4,0.7333333333333333,False,True,-4.654384,-8.778628,-1.9158703088760376,13.920071601867676,,,0.022171779,0.012479597,0.051096273,0.090576116,1.0,0.875615005,-98.90431022,-97.66909753,-113.4108755,-125.9388686,-13.56250381,-16.38124924,-16.28125381,-18.34375,0.973333404,-54.96875381,20.11870033,,1.203712454,0.081179136,0.101202154,0.048941148,0.000430809,0.000652333,0.000401897,0.063485,0.059610667,,0.06072,80.93750381,81.56875687,85.93750381,74.68750381,0.970632441,-0.65773206,-0.792184964,-0.899741696,-0.992639184,0.0,0.090642042,0.163655,0.537355,55.57499924,0.937301593,-39.09375,-38.40000305,-38.6875,-14.37500381,-17.51874924,-17.90625381,-0.8125,-1.625,0.81903739,3.607347635,3.645559887,3.592647006,356.7822296,355.9846122,407.4452424,355.2364377,-88.43750763,1.149068323,0.0008,0.000842,0.00078,0.00071,0.000732,0.00068,0.00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069765587,H20.26.412.11.58.01.03,H20.26.412,,,AOrG,FroL,5,,tumor,culture,7.0,5468.0,,,Inh L2-6 LAMP5 CA1,LAMP5/PAX6/Other,LAMP5/PAX6/Other,GABAergic neuron,,,,,,,,,PCS4_201211_803_A01,SM-IYWL1_S755_E1-50,LeeDalley,Lamp5_Lhx6,0.9999951124191284,Lamp5_Lhx6_1,1.0,,,,,,,,,,,,,,,,,Lamp5 Lhx6,1.0,Lamp5_Lhx6_1,1.0,False,False,3.1308107,-12.5877075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069767325,H20.26.412.11.52.01.05,H20.26.412,,,AOrG,FroL,4,,tumor,culture,7.0,8660.0,True,,Inh L4-6 PVALB SULF1,PVALB,PVALB,GABAergic neuron,Pvalb 2,,,,,,,,PCS4_201211_655_A01,SM-IYWL1_S751_E1-50,LeeDalley,Pvalb,0.9999991655349731,Pvalb_15,0.999991774559021,0.491012365,0.009713943,103.2810956,140.0,0.423404255,-61.02164459,17.0,1.715860447,-31.71875381,0.00041,0.005561817,0.94864,0.064193615,0.733012578,24.75685234,,Sst Chodl,0.8666666666666667,Sst Chodl_1,0.8666666666666667,False,True,-3.7025464,-7.2365494,-2.839991331100464,19.638988494873047,,,0.005826211,-0.029363933,0.024466687,0.034205231,1.0,0.994882496,-199.8565645,-204.0999643,-205.8331634,-227.5178633,-27.37499809,-26.83333524,-27.28125191,-26.875,0.997824839,-58.28125381,34.89183531,,0.249086381,1.034710361,1.034710361,0.57919095,0.069123894,0.232705559,0.091755398,0.153925,0.041472813,,0.0294275,54.46875381,56.07291921,56.31250381,58.56250381,1.0,0.425064477,0.712453236,0.578984132,0.513739468,0.0,0.117006898,0.02835,0.030125,142.7916667,1.016666666,-29.96875191,-30.39583524,-31.00000191,-27.62499809,-27.0208327,-27.46874809,-0.25,-0.187496185,1.008059041,1.602685754,1.627309686,1.613398145,320.3072688,332.1344522,332.090844,390.3889025,-73.53125763,1.011235955,0.000455,0.000443333,0.00045,0.000345,0.000341667,0.000345,0.000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072170652,H20.06.356.11.52.01.03,H20.06.356,,,SFG,FroL,3,,tumor,culture,4.0,8058.0,True,True,Inh L3-6 SST HPGD,SST,SST,GABAergic neuron,,,,,,,,,PCS4_201221_653_A01,SM-J2NSB_S129_E1-50,LeeDalley,Sst,0.9999691247940063,Sst_23,0.6946526169776917,0.334808141,0.02311905,261.406213,36.0,0.259826509,-63.0021399,15.0,2.33852293,-31.93750191,0.000685,0.029070476,0.14457,0.084094903,1.680407812,1.150351432,1.021734834,Pvalb,0.6666666666666666,Pvalb_8,0.6666666666666666,True,True,-4.665699,-6.7155266,-2.9225168228149414,15.651729583740234,-2.4652698040008545,9.713713645935059,0.08744441,0.049719471,0.023661731,0.041322314,1.0,0.859504107,-154.4469074,-107.4703554,-103.37399,-131.0308632,-23.21875,-26.9270846,-23.43750191,-22.59375191,0.998219512,-53.96875381,26.91427802,,1.964592955,0.18548447,0.320655301,0.189582045,0.002003465,0.011319855,0.005237157,0.030065,0.065903571,,0.0702425,79.125,63.75000127,56.40625381,62.06250381,1.021951218,0.53658648,-0.458390772,-0.312888223,-0.713292669,0.803796094,0.255678803,0.048645,0.20935,56.0,0.8691206,-31.8125,-28.38541794,-30.53125191,-23.59375381,-27.97916921,-24.46875191,-0.375003815,-1.03125,0.776314752,3.027689445,2.441060342,2.402491237,467.6172714,262.3343752,248.3551051,306.4186782,-93.84375763,1.17218543,0.000575,0.000855,0.000825,0.000475,0.00068,0.000665,0.000565,100.7742528,-895.747359,-503.6947425,-243.1811135,-111.1927565,-147.9438667,46.86650243,46.2813184,0.760959955,726.8939704,0.45976233,1581.021157,0.066451439,0.251681464,0.681867097,13.0,1244.935879,1409.467711,0.866576367,77.0,2.712154313,2.696546373,1.005788122,0.396152811,0.750739844,9000.439855,59.31745924,-258.185689,4.0,268.0135002,0.457116484,586.3133573,0.0,0.0,1.0,5.0,453.4673497,559.2623289,0.848678051,0.880188583,16.0,0.456365503,0.789527721,0.25,0.5,0.25,2322.75105,6476.096855,876.6222034
